attempt_id,user_id,created_at,is_synthetic,target_score,next_percentage,next_pass,previous_score,previous_percentage,previous_2_attempt_avg,previous_3_attempt_avg,previous_5_attempt_avg,overall_previous_avg,median_previous_score,best_previous_score,worst_previous_score,score_range,score_std,ewma_03,ewma_05,recent_score_trend,long_term_score_trend,recent_vs_overall_average,improvement_from_first_attempt,rolling_slope_3,rolling_slope_5,consecutive_improvements,consecutive_declines,total_passes,total_failures,historical_pass_rate,recent_3_pass_rate,consecutive_passes,consecutive_failures,attempt_order_by_user,total_previous_attempts,attempts_last_7_days,attempts_last_14_days,attempts_last_30_days,average_days_between_attempts,time_gap_std,days_since_previous_attempt,days_since_first_attempt,attempt_frequency,previous_easy_count,previous_medium_count,previous_hard_count,previous_hard_ratio,previous_average_easy_score,previous_average_medium_score,previous_average_hard_score,difficulty_transition_delta,difficulty_easy,difficulty_medium,difficulty_hard,unique_videos_seen,total_previous_video_interactions,repeated_video_ratio,number_of_videos_in_recent_attempts
1302,76,2026-04-25 09:14:09.067341,1,15,60.0,0,19.0,47.5,48.75,45.833333333333336,45.833333333333336,45.833333333333336,47.5,50.0,40.0,10.0,5.204164998665332,44.349999999999994,46.25,-2.5,7.5,2.9166666666666643,7.5,3.7499999999999996,3.7499999999999996,0,1,0,3,0.0,0.0,0,3,4,3,2,3,3,1.375,0.0,5.083333333333333,7.833333333333333,0.339622641509434,1,0,2,0.6666666666666666,50.0,45.833333333333336,43.75,-1.0,0,1,0,2,3,0.33333333333333337,1
1303,76,2026-04-26 12:14:09.067341,1,32,64.0,0,15.0,60.0,53.75,52.5,49.375,49.375,48.75,60.0,40.0,20.0,8.260094833999588,49.044999999999995,53.125,12.5,20.0,4.375,20.0,4.999999999999999,4.999999999999999,1,0,0,4,0.0,0.0,0,4,5,4,2,4,4,2.611111111111111,2.141007248244862,1.125,8.958333333333334,0.401673640167364,1,1,2,0.5,50.0,60.0,43.75,0.0,0,1,0,2,4,0.5,1
1304,76,2026-04-27 16:14:09.067341,1,28,70.0,1,32.0,64.0,62.0,57.166666666666664,52.3,52.3,50.0,64.0,40.0,24.0,9.692780818733084,53.531499999999994,58.5625,4.0,24.0,9.700000000000003,24.0,8.249999999999996,5.799999999999998,2,0,0,5,0.0,0.0,0,5,6,5,2,5,5,2.239583333333333,1.8994928051105289,1.1666666666666667,10.125,0.449438202247191,1,2,2,0.4,50.0,62.0,43.75,-1.0,1,0,0,2,5,0.6,1
1305,76,2026-05-01 23:14:09.067341,1,31,77.5,1,28.0,70.0,67.0,64.66666666666667,58.3,55.25,55.0,70.0,40.0,30.0,11.286053340295712,58.472049999999996,64.28125,6.0,30.0,11.75,30.0,4.999999999999999,5.65,3,0,1,5,0.16666666666666666,0.3333333333333333,1,0,7,6,3,5,6,2.0249999999999995,1.713559080458629,4.291666666666667,14.416666666666666,0.3891891891891892,2,2,2,0.3333333333333333,60.0,62.0,43.75,0.0,1,0,0,3,6,0.5,1
1306,76,2026-05-03 09:14:09.067341,1,39,78.0,1,31.0,77.5,73.75,70.5,63.8,58.42857142857143,60.0,77.5,40.0,37.5,13.299212293179158,64.18043499999999,70.890625,7.5,37.5,15.32142857142857,37.5,6.749999999999993,6.999999999999997,4,0,2,5,0.2857142857142857,0.6666666666666666,2,0,8,7,3,5,7,2.4027777777777772,1.7903418874824089,1.4166666666666667,15.833333333333334,0.41584158415841577,3,2,2,0.2857142857142857,65.83333333333333,62.0,43.75,2.0,0,0,1,3,7,0.5714285714285714,1
1307,76,2026-05-04 19:14:09.067341,1,33,82.5,1,39.0,78.0,77.75,75.16666666666667,69.9,60.875,62.0,78.0,40.0,38.0,14.123814741674533,68.32630449999999,74.4453125,0.5,38.0,16.875,38.0,3.999999999999998,4.949999999999996,5,0,3,5,0.375,1.0,3,0,9,8,2,5,8,2.2619047619047614,1.6763113795681999,1.4166666666666667,17.25,0.4383561643835616,3,2,3,0.375,65.83333333333333,62.0,55.166666666666664,-1.0,0,1,0,3,8,0.625,1
1309,77,2026-06-17 21:14:09.067401,1,16,53.33,0,9.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,0,1,1,0.0,0.0,7.041666666666667,7.041666666666667,0.1243523316062176,1,0,0,0.0,45.0,45.0,45.0,1.0,0,1,0,1,1,0.0,1
1310,77,2026-06-19 23:14:09.067401,1,27,54.0,0,16.0,53.33,49.165,49.165,49.165,49.165,49.165,53.33,45.0,8.329999999999998,5.89019948728394,47.498999999999995,49.165,8.329999999999998,8.329999999999998,0.0,8.329999999999998,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,1,2,2,7.041666666666667,0.0,2.0833333333333335,9.125,0.19753086419753085,1,1,0,0.0,45.0,53.33,49.165,1.0,0,0,1,2,2,0.0,1
1311,77,2026-06-23 01:14:09.067401,1,28,56.0,0,27.0,54.0,53.665,50.776666666666664,50.776666666666664,50.776666666666664,53.33,54.0,45.0,9.0,5.013943890126148,49.449299999999994,51.582499999999996,0.6700000000000017,9.0,2.8883333333333354,9.0,4.5000000000000036,4.5000000000000036,2,0,0,3,0.0,0.0,0,3,4,3,2,3,3,4.5625,3.506071123383298,3.0833333333333335,12.208333333333334,0.22712933753943218,1,1,1,0.3333333333333333,45.0,53.33,54.0,0.0,0,0,1,2,3,0.33333333333333337,1
1312,77,2026-06-24 03:14:09.067401,1,35,70.0,1,28.0,56.0,55.0,54.44333333333333,52.082499999999996,52.082499999999996,53.665,56.0,45.0,11.0,4.8559817064454975,51.41450999999999,53.79125,2.0,11.0,2.917500000000004,11.0,1.3349999999999955,1.3349999999999955,3,0,0,4,0.0,0.0,0,4,5,4,3,4,4,4.069444444444445,2.6221324725695503,1.0833333333333333,13.291666666666666,0.27988338192419826,1,1,2,0.5,45.0,53.33,55.0,-1.0,0,1,0,2,4,0.5,1
1313,77,2026-06-26 09:14:09.067401,1,18,72.0,1,35.0,70.0,63.0,60.0,55.666,55.666,54.0,70.0,45.0,25.0,9.049462967491497,56.99015699999999,61.895624999999995,14.0,25.0,7.334000000000003,25.0,7.999999999999996,5.266999999999997,4,0,1,4,0.2,0.3333333333333333,1,0,6,5,3,4,5,3.322916666666667,2.6101597705461974,2.25,15.541666666666666,0.3022670025188917,1,2,2,0.4,45.0,61.665,55.0,1.0,0,0,1,3,5,0.4,1
1314,77,2026-06-29 17:14:09.067401,1,26,86.67,1,18.0,72.0,71.0,66.0,61.065999999999995,58.38833333333333,55.0,72.0,45.0,27.0,10.487173912292418,61.49310989999999,66.9478125,2.0,27.0,12.611666666666672,27.0,7.999999999999996,5.333999999999994,5,0,2,4,0.3333333333333333,0.6666666666666666,2,0,7,6,3,5,6,3.1083333333333334,2.3108289758343337,3.3333333333333335,18.875,0.3018867924528302,1,2,3,0.5,45.0,61.665,60.666666666666664,-2.0,1,0,0,3,6,0.5,1
1315,77,2026-07-02 03:14:09.067401,1,32,80.0,1,26.0,86.67,79.33500000000001,76.22333333333334,67.73400000000001,62.42857142857143,56.0,86.67,45.0,41.67,14.349750785956099,69.04617692999999,76.80890625,14.670000000000002,41.67,16.906428571428577,41.67,8.335000000000004,8.133999999999999,6,0,3,4,0.42857142857142855,1.0,3,0,8,7,2,5,7,3.1458333333333335,2.068908394406201,2.4166666666666665,21.291666666666668,0.31401869158878504,2,2,3,0.42857142857142855,65.83500000000001,61.665,60.666666666666664,2.0,0,0,1,3,7,0.5714285714285714,1
1316,77,2026-07-04 06:14:09.067401,1,22,88.0,1,32.0,80.0,83.33500000000001,79.55666666666667,72.934,64.625,63.0,86.67,45.0,41.67,14.66605799602801,72.33232385099998,78.404453125,-6.670000000000002,35.0,18.710000000000008,35.0,4.0000000000000036,6.467000000000005,0,1,4,4,0.5,1.0,4,0,9,8,2,5,8,3.041666666666667,1.9086486881599807,2.125,23.416666666666668,0.32764505119453924,2,2,4,0.5,65.83500000000001,61.665,65.5,-2.0,1,0,0,3,8,0.625,1
1318,78,2026-06-26 22:14:09.067461,1,14,56.0,0,14.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,1.2083333333333333,1.2083333333333333,0.45283018867924535,0,1,0,0.0,56.0,56.0,56.0,0.0,0,1,0,1,1,0.0,1
1319,78,2026-07-01 01:14:09.067461,1,28,56.0,0,14.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0,2,3,2,2,2,2,1.2083333333333333,0.0,4.125,5.333333333333333,0.31578947368421056,0,2,0,0.0,56.0,56.0,56.0,-1.0,1,0,0,2,2,0.0,1
1320,78,2026-07-03 02:14:09.067461,1,32,64.0,0,28.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,3.17764371615651e-15,3.17764371615651e-15,0,0,0,3,0.0,0.0,0,3,4,3,2,3,3,2.6666666666666665,2.0623947784607637,2.0416666666666665,7.375,0.3582089552238806,1,2,0,0.0,56.0,56.0,56.0,1.0,0,1,0,3,3,0.0,1
1321,78,2026-07-10 04:14:09.067461,1,37,74.0,1,32.0,64.0,60.0,58.666666666666664,58.0,58.0,56.0,64.0,56.0,8.0,4.0,58.39999999999999,60.0,8.0,8.0,2.0,8.0,3.999999999999998,3.999999999999998,1,0,0,4,0.0,0.0,0,4,5,4,0,3,4,2.4583333333333335,1.5023130314433288,7.083333333333333,14.458333333333334,0.2587601078167116,1,3,0,0.0,56.0,58.666666666666664,58.0,-1.0,1,0,0,3,4,0.25,1
1322,78,2026-07-11 12:14:09.067461,1,36,72.0,1,37.0,74.0,69.0,64.66666666666667,61.2,61.2,56.0,74.0,56.0,18.0,7.9498427657407165,63.079999999999984,67.0,10.0,18.0,7.799999999999997,18.0,9.0,4.4,2,0,1,4,0.2,0.3333333333333333,1,0,6,5,1,3,5,3.614583333333333,2.6176871240905837,1.3333333333333333,15.791666666666666,0.29776674937965264,2,3,0,0.0,65.0,58.666666666666664,61.2,1.0,0,1,0,3,5,0.4,1
1324,79,2026-03-19 22:14:09.067503,1,16,53.33,0,15.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,4.25,4.25,0.19047619047619047,0,1,0,0.0,50.0,50.0,50.0,1.0,0,0,1,1,1,0.0,1
1325,79,2026-03-21 02:14:09.067503,1,17,68.0,0,16.0,53.33,51.665,51.665,51.665,51.665,51.665,53.33,50.0,3.3299999999999983,2.354665581351202,50.998999999999995,51.665,3.3299999999999983,3.3299999999999983,0.0,3.3299999999999983,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,2,2,2,4.25,0.0,1.1666666666666667,5.416666666666667,0.3116883116883117,0,1,1,0.5,51.665,50.0,53.33,-1.0,0,1,0,2,2,0.0,1
1326,79,2026-03-22 11:14:09.067503,1,25,62.5,0,17.0,68.0,60.665,57.10999999999999,57.10999999999999,57.10999999999999,53.33,68.0,50.0,18.0,9.576862743090768,56.09929999999999,59.832499999999996,14.670000000000002,18.0,3.555000000000007,18.0,8.999999999999996,8.999999999999996,2,0,0,3,0.0,0.0,0,3,4,3,3,3,3,2.7083333333333335,2.1802459086585215,1.375,6.791666666666667,0.3850267379679144,0,2,1,0.3333333333333333,57.10999999999999,59.0,53.33,1.0,0,0,1,2,3,0.33333333333333337,1
1327,79,2026-03-29 12:14:09.067503,1,13,65.0,0,25.0,62.5,65.25,61.276666666666664,58.457499999999996,58.457499999999996,57.915,68.0,50.0,18.0,8.270866036879088,58.01950999999999,61.16625,-5.5,12.5,6.792500000000004,12.5,4.5849999999999955,4.5849999999999955,0,1,0,4,0.0,0.0,0,4,5,4,0,4,4,2.263888888888889,1.7231740201452967,7.041666666666667,13.833333333333334,0.2696629213483146,0,2,2,0.5,58.457499999999996,59.0,57.915,0.0,0,0,1,3,4,0.25,1
1328,79,2026-03-31 14:14:09.067503,1,31,77.5,1,13.0,65.0,63.75,65.16666666666667,59.766,59.766,62.5,68.0,50.0,18.0,7.737330288930414,60.11365699999999,63.083124999999995,2.5,15.0,3.9840000000000018,15.0,-1.500000000000001,3.9169999999999923,1,0,0,5,0.0,0.0,0,5,6,5,1,4,5,3.4583333333333335,2.7724253989228624,2.0833333333333335,15.916666666666666,0.2955665024630542,0,2,3,0.6,59.766,59.0,60.276666666666664,-2.0,1,0,0,3,5,0.4,1
1329,79,2026-04-03 17:14:09.067503,1,19,76.0,1,31.0,77.5,71.25,68.33333333333333,65.26599999999999,62.721666666666664,63.75,77.5,50.0,27.5,10.015428930738148,65.32955989999999,70.2915625,12.5,27.5,8.528333333333336,27.5,7.499999999999993,4.533999999999994,2,0,1,5,0.16666666666666666,0.3333333333333333,1,0,7,6,2,4,6,3.1833333333333336,2.478483799512203,3.125,19.041666666666668,0.29937629937629934,1,2,3,0.5,77.5,59.0,60.276666666666664,1.0,0,1,0,3,6,0.5,1
1330,79,2026-04-08 18:14:09.067503,1,21,84.0,1,19.0,76.0,76.75,72.83333333333333,69.8,64.61857142857143,65.0,77.5,50.0,27.5,10.429689079052851,68.53069192999999,73.14578125,-1.5,26.0,12.131428571428572,26.0,5.500000000000003,3.099999999999991,0,1,2,5,0.2857142857142857,0.6666666666666666,2,0,8,7,1,3,7,3.173611111111111,2.216951213984012,5.041666666666667,24.083333333333332,0.27906976744186046,1,3,3,0.42857142857142855,77.5,64.66666666666667,60.276666666666664,-1.0,1,0,0,3,7,0.5714285714285714,1
1331,79,2026-04-14 04:14:09.067503,1,16,80.0,1,21.0,84.0,80.0,79.16666666666667,73.0,67.04124999999999,66.5,84.0,50.0,34.0,11.840338360874659,73.17148435099999,78.572890625,8.0,34.0,12.958750000000009,34.0,3.2500000000000067,5.399999999999998,1,0,3,5,0.375,1.0,3,0,9,8,1,3,8,3.4404761904761907,2.1434192384473065,5.416666666666667,29.5,0.26229508196721313,2,3,3,0.375,80.75,64.66666666666667,60.276666666666664,1.0,0,1,0,3,8,0.625,1
1332,79,2026-04-19 07:14:09.067503,1,18,90.0,1,16.0,80.0,82.0,80.0,76.5,68.4811111111111,68.0,84.0,50.0,34.0,11.888154234830196,75.22003904569999,79.2864453125,-4.0,30.0,13.518888888888895,30.0,2.0000000000000036,3.6499999999999937,0,1,4,5,0.4444444444444444,1.0,4,0,10,9,1,2,7,3.6875000000000004,2.1038277662017086,5.125,34.625,0.25263157894736843,2,4,3,0.3333333333333333,80.75,68.5,60.276666666666664,0.0,0,1,0,3,9,0.6666666666666667,1
1334,80,2026-07-06 19:14:09.067571,1,29,58.0,0,24.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,2.0416666666666665,2.0416666666666665,0.32876712328767127,0,1,0,0.0,48.0,48.0,48.0,0.0,0,1,0,1,1,0.0,1
1335,80,2026-07-14 03:14:09.067571,1,12,60.0,0,29.0,58.0,53.0,53.0,53.0,53.0,53.0,58.0,48.0,10.0,7.0710678118654755,50.99999999999999,53.0,10.0,10.0,0.0,10.0,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,0,2,2,2.0416666666666665,0.0,7.333333333333333,9.375,0.1927710843373494,0,2,0,0.0,53.0,53.0,53.0,1.0,0,0,1,1,2,0.5,1
1336,80,2026-07-18 09:14:09.067571,1,22,55.0,0,12.0,60.0,59.0,55.333333333333336,55.333333333333336,55.333333333333336,58.0,60.0,48.0,12.0,6.429100507328637,53.699999999999996,56.5,2.0,12.0,3.6666666666666643,12.0,5.999999999999998,5.999999999999998,2,0,0,3,0.0,0.0,0,3,4,3,1,3,3,4.6875,3.741773383778814,4.25,13.625,0.20512820512820512,0,2,1,0.3333333333333333,55.333333333333336,53.0,60.0,0.0,0,0,1,2,3,0.33333333333333337,1
1337,80,2026-07-19 16:14:09.067571,1,14,70.0,1,22.0,55.0,57.5,57.666666666666664,55.25,55.25,56.5,60.0,48.0,12.0,5.251983752196243,54.089999999999996,55.75,-5.0,7.0,2.25,7.0,-1.499999999999998,-1.499999999999998,0,1,0,4,0.0,0.0,0,4,5,4,2,3,4,4.541666666666667,2.6578630723028436,1.2916666666666667,14.916666666666666,0.2513089005235602,0,2,2,0.5,55.25,53.0,57.5,-2.0,1,0,0,3,4,0.25,1
1338,80,2026-07-24 00:14:09.067571,1,15,75.0,1,14.0,70.0,62.5,61.666666666666664,58.2,58.2,58.0,70.0,48.0,22.0,8.012490249604053,58.86299999999999,62.875,15.0,22.0,4.299999999999997,22.0,4.9999999999999964,4.099999999999995,1,0,1,4,0.2,0.3333333333333333,1,0,6,5,2,3,5,3.7291666666666665,2.7111096880688432,4.333333333333333,19.25,0.24691358024691357,1,2,2,0.4,70.0,53.0,57.5,0.0,1,0,0,3,5,0.4,1
1340,81,2026-05-10 07:14:09.067613,1,11,44.0,0,10.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,5.208333333333333,5.208333333333333,0.16107382550335572,1,0,0,0.0,40.0,40.0,40.0,1.0,0,1,0,1,1,0.0,1
1341,81,2026-05-11 10:14:09.067613,1,24,48.0,0,11.0,44.0,42.0,42.0,42.0,42.0,42.0,44.0,40.0,4.0,2.8284271247461903,41.2,42.0,4.0,4.0,0.0,4.0,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,2,2,2,5.208333333333333,0.0,1.125,6.333333333333333,0.27272727272727276,1,1,0,0.0,40.0,44.0,42.0,0.0,0,1,0,2,2,0.0,1
1342,81,2026-05-16 20:14:09.067613,1,17,56.67,0,24.0,48.0,46.0,44.0,44.0,44.0,44.0,48.0,40.0,8.0,4.0,43.239999999999995,45.0,4.0,8.0,2.0,8.0,4.000000000000001,4.000000000000001,2,0,0,3,0.0,0.0,0,3,4,3,2,3,3,3.1666666666666665,2.8873526898450685,5.416666666666667,11.75,0.23529411764705882,1,2,0,0.0,40.0,46.0,44.0,0.0,0,1,0,3,3,0.0,1
1343,81,2026-05-19 04:14:09.067613,1,19,63.33,0,17.0,56.67,52.335,49.55666666666667,47.167500000000004,47.167500000000004,46.0,56.67,40.0,16.67,7.127334120599838,47.26899999999999,50.835,8.670000000000002,16.67,5.167499999999997,16.67,6.335000000000002,6.335000000000002,3,0,0,4,0.0,0.0,0,4,5,4,1,3,4,3.9166666666666665,2.4198972659552673,2.3333333333333335,14.083333333333334,0.26519337016574585,1,3,0,0.0,40.0,49.55666666666667,47.167500000000004,1.0,0,0,1,3,4,0.25,1
1344,81,2026-05-23 13:14:09.067613,1,15,75.0,1,19.0,63.33,60.0,56.0,50.4,50.4,48.0,63.33,40.0,23.33,9.504969752713578,52.087299999999985,57.082499999999996,6.659999999999997,23.33,9.600000000000001,23.33,7.664999999999998,5.933000000000003,4,0,0,5,0.0,0.0,0,5,6,5,2,4,5,3.5208333333333335,2.128537360794096,4.375,18.458333333333332,0.2569593147751606,1,3,1,0.2,40.0,49.55666666666667,63.33,0.0,0,0,1,3,5,0.4,1
1345,81,2026-05-25 14:14:09.067613,1,26,86.67,1,15.0,75.0,69.16499999999999,65.0,57.4,54.5,52.335,75.0,40.0,35.0,13.15809864684104,58.961109999999984,66.04124999999999,11.670000000000002,35.0,14.664999999999992,35.0,9.164999999999992,7.732999999999998,5,0,1,5,0.16666666666666666,0.3333333333333333,1,0,7,6,2,3,6,3.6916666666666673,1.8825311713517818,2.0416666666666665,20.5,0.27906976744186046,1,3,2,0.3333333333333333,40.0,49.55666666666667,69.16499999999999,-1.0,0,1,0,3,6,0.5,1
1347,82,2026-05-11 02:14:09.067663,1,20,40.0,0,14.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,5.25,5.25,0.16,0,1,0,0.0,35.0,35.0,35.0,0.0,0,1,0,1,1,0.0,1
1348,82,2026-05-12 08:14:09.067663,1,19,47.5,0,20.0,40.0,37.5,37.5,37.5,37.5,37.5,40.0,35.0,5.0,3.5355339059327378,36.5,37.5,5.0,5.0,0.0,5.0,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,2,2,2,5.25,0.0,1.25,6.5,0.26666666666666666,0,2,0,0.0,37.5,37.5,37.5,-1.0,1,0,0,2,2,0.0,1
1349,82,2026-05-16 10:14:09.067663,1,19,47.5,0,19.0,47.5,43.75,40.833333333333336,40.833333333333336,40.833333333333336,40.0,47.5,35.0,12.5,6.2915286960589585,39.8,42.5,7.5,12.5,2.9166666666666643,12.5,6.25,6.25,2,0,0,3,0.0,0.0,0,3,4,3,2,3,3,3.25,2.8284271247461903,4.083333333333333,10.583333333333334,0.2589928057553957,1,2,0,0.0,47.5,37.5,40.833333333333336,0.0,1,0,0,3,3,0.0,1
1350,82,2026-05-18 13:14:09.067663,1,12,40.0,0,19.0,47.5,47.5,45.0,42.5,42.5,43.75,47.5,35.0,12.5,6.123724356957945,42.11,45.0,0.0,12.5,5.0,12.5,3.7499999999999982,3.7499999999999982,0,0,0,4,0.0,0.0,0,4,5,4,2,4,4,3.5277777777777772,2.0570565090637354,2.125,12.708333333333334,0.2917933130699088,2,2,0,0.0,47.5,37.5,42.5,0.0,1,0,0,3,4,0.25,1
1351,82,2026-05-19 17:14:09.067663,1,14,46.67,0,12.0,40.0,43.75,45.0,42.0,42.0,40.0,47.5,35.0,12.5,5.4198708471697,41.477,42.5,-7.5,5.0,1.75,5.0,-3.7500000000000027,1.749999999999996,0,1,0,5,0.0,0.0,0,5,6,5,2,5,5,3.177083333333333,1.820146705015224,1.1666666666666667,13.875,0.33613445378151263,3,2,0,0.0,45.0,37.5,42.0,1.0,0,1,0,3,5,0.4,1
1353,83,2026-03-09 21:14:09.067709,1,26,52.0,0,11.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,0,1,1,0.0,0.0,7.125,7.125,0.12307692307692308,0,1,0,0.0,55.0,55.0,55.0,0.0,0,1,0,1,1,0.0,1
1354,83,2026-03-11 04:14:09.067709,1,11,55.0,0,26.0,52.0,53.5,53.5,53.5,53.5,53.5,55.0,52.0,3.0,2.1213203435596424,54.1,53.5,-3.0,-3.0,0.0,-3.0,0.0,0.0,0,1,0,2,0.0,0.0,0,2,3,2,1,2,2,7.125,0.0,1.2916666666666667,8.416666666666666,0.21238938053097348,0,2,0,0.0,53.5,53.5,53.5,0.0,0,1,0,2,2,0.0,1
1355,83,2026-03-13 06:14:09.067709,1,17,56.67,0,11.0,55.0,53.5,54.0,54.0,54.0,55.0,55.0,52.0,3.0,1.7320508075688772,54.37,54.25,3.0,0.0,-0.5,0.0,-9.53293114846953e-15,-9.53293114846953e-15,1,0,0,3,0.0,0.0,0,3,4,3,2,3,3,4.208333333333333,4.1247895569215265,2.0833333333333335,10.5,0.2608695652173913,0,3,0,0.0,54.0,54.0,54.0,0.0,0,1,0,2,3,0.33333333333333337,1
1356,83,2026-03-18 09:14:09.067709,1,13,65.0,0,17.0,56.67,55.835,54.55666666666667,54.667500000000004,54.667500000000004,55.0,56.67,52.0,4.670000000000002,1.9447943335993148,55.06,55.46,1.6700000000000017,1.6700000000000017,1.1674999999999969,1.6700000000000017,2.3350000000000004,2.3350000000000004,2,0,0,4,0.0,0.0,0,4,5,4,1,3,4,3.5,3.164198599610615,5.125,15.625,0.24060150375939848,0,4,0,0.0,54.667500000000004,54.667500000000004,54.667500000000004,-1.0,1,0,0,2,4,0.5,1
1357,83,2026-03-19 15:14:09.067709,1,18,60.0,0,13.0,65.0,60.835,58.89000000000001,56.734,56.734,55.0,65.0,52.0,13.0,4.918209023618252,58.042,60.230000000000004,8.329999999999998,10.0,4.100999999999999,10.0,4.999999999999999,2.4669999999999974,3,0,0,5,0.0,0.0,0,5,6,5,2,4,5,3.90625,2.7083066237999196,1.25,16.875,0.27972027972027974,1,4,0,0.0,65.0,54.667500000000004,56.734,0.0,1,0,0,2,5,0.6,1
1358,83,2026-03-20 17:14:09.067709,1,25,62.5,0,18.0,60.0,62.5,60.55666666666667,57.734,57.278333333333336,55.835,65.0,52.0,13.0,4.596609257557866,58.6294,60.115,-5.0,5.0,5.221666666666664,5.0,1.6649999999999971,2.599999999999996,0,1,0,6,0.0,0.0,0,6,7,6,2,5,6,3.375,2.629130348402089,1.0833333333333333,17.958333333333332,0.3164835164835165,2,4,0,0.0,62.5,54.667500000000004,57.278333333333336,1.0,0,1,0,3,6,0.5,1
1359,83,2026-03-22 03:14:09.067709,1,32,64.0,0,25.0,62.5,61.25,62.5,59.834,58.02428571428572,56.67,65.0,52.0,13.0,4.637074714166454,59.79058,61.307500000000005,2.5,7.5,3.2257142857142824,7.5,-1.2500000000000029,1.833,1,0,0,7,0.0,0.0,0,7,8,7,3,6,7,2.9930555555555554,2.530839873038783,1.4166666666666667,19.375,0.34355828220858897,2,5,0,0.0,62.5,56.234,58.02428571428572,0.0,0,1,0,3,7,0.5714285714285714,1
1360,83,2026-03-26 05:14:09.067709,1,34,68.0,0,32.0,64.0,63.25,62.166666666666664,61.634,58.77125,58.335,65.0,52.0,13.0,4.784801645388687,61.053405999999995,62.65375,1.5,9.0,4.478749999999998,9.0,2.0000000000000004,1.2160000000000017,2,0,0,8,0.0,0.0,0,8,9,8,3,5,8,2.767857142857143,2.3859223921527,4.083333333333333,23.458333333333332,0.32708688245315165,2,6,0,0.0,62.5,57.528333333333336,58.77125,-1.0,1,0,0,3,8,0.625,1
1361,83,2026-03-27 11:14:09.067709,1,21,70.0,1,34.0,68.0,66.0,64.83333333333333,63.9,59.796666666666674,60.0,68.0,52.0,16.0,5.431008193696636,63.13738419999999,65.326875,4.0,13.0,6.203333333333326,13.0,2.7500000000000013,1.0000000000000002,3,0,0,9,0.0,0.0,0,9,10,9,3,5,9,2.9322916666666665,2.257366413544775,1.25,24.708333333333332,0.3500810372771475,3,6,0,0.0,64.33333333333333,57.528333333333336,59.796666666666674,0.0,1,0,0,3,9,0.6666666666666667,1
1363,84,2026-04-22 01:14:09.067775,1,12,48.0,0,10.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,4.166666666666667,4.166666666666667,0.1935483870967742,0,1,0,0.0,50.0,50.0,50.0,-1.0,1,0,0,1,1,0.0,1
1364,84,2026-04-27 02:14:09.067775,1,9,45.0,0,12.0,48.0,49.0,49.0,49.0,49.0,49.0,50.0,48.0,2.0,1.4142135623730951,49.4,49.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0,1,0,2,0.0,0.0,0,2,3,2,1,2,2,4.166666666666667,0.0,5.041666666666667,9.208333333333334,0.19591836734693877,1,1,0,0.0,48.0,50.0,49.0,2.0,0,0,1,2,2,0.0,1
